,text,book,line,string,me,num_proper_nouns,total_words,meter
9022,odyssey,17,361,ἄγχι παρισταμένη Λαερτιάδην Ὀδυσῆα,0.8809272775673164,2,4,DDSDDA
9023,odyssey,17,369,τοῖσι δέ καί μετέειπε Μελάνθιος αἰπόλος αἰγῶν,1.9647994909818436,1,7,DDDDDA
9024,odyssey,17,374,ὥς ἔφατ Ἀντίνοος δ ἔπεσιν νείκεσσε συβώτην,0.3510273365912559,1,7,DDDSDA
9025,odyssey,17,380,τόν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,13.913716564400312,1,6,DDDSDA
9026,odyssey,17,381,Ἀντίνο οὐ μέν καλά καί ἐσθλός ἐών ἀγορεύεις,0.0929772472719908,1,8,DSDDDA
9027,odyssey,17,389,δμωσίν Ὀδυσσῆος πέρι δ αὖτ ἐμοί αὐτάρ ἐγώ γε,0.212748326465604,1,9,DSDDDA
9028,odyssey,17,390,οὐκ ἀλέγω ἧός μοι ἐχέφρων Πηνελόπεια,0.1230906824006571,1,6,DSDSDA
9029,odyssey,17,391,ζώει ἐνί μεγάροις καί Τηλέμαχος θεοειδής,0.0627829694344177,1,6,DDSDDA
9030,odyssey,17,392,τόν δ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,29.62862390929996,1,7,SDSDDA
9031,odyssey,17,394,Ἀντίνοος δ εἴωθε κακῶς ἐρεθιζέμεν αἰεί,0.0721982002653692,1,6,DSDDDA
9032,odyssey,17,396,ἦ ῥα καί Ἀντίνοον ἔπεα πτερόεντα προσηύδα,2.39792011144586,1,7,DDDDDA
9033,odyssey,17,397,Ἀντίνο ἦ μευ καλά πατήρ ὥς κήδεαι υἷος,0.0284463038678955,1,8,DSDSDA
9034,odyssey,17,402,δμώων οἵ κατά δώματ Ὀδυσσῆος θείοιο,0.8262056895024633,1,6,SDDSSA
9035,odyssey,17,405,τόν δ αὖτ Ἀντίνοος ἀπαμειβόμενος προσέειπε,0.7855194204862342,1,6,SDDDDA
9036,odyssey,17,406,Τηλέμαχ ὑψαγόρη μένος ἄσχετε ποῖον ἔειπες,0.6067294290662111,1,6,DDDDDA
9037,odyssey,17,412,σίτου καί κρειῶν τάχα δή καί ἔμελλεν Ὀδυσσεύς,0.0577625376175523,1,8,SSDDDA
9038,odyssey,17,413,αὖτις ἐπ οὐδόν ἰών προικός γεύσεσθαι Ἀχαιῶν,0.2377278956569442,1,7,DDSSDA
9039,odyssey,17,414,στῆ δέ παρ Ἀντίνοον καί μιν πρός μῦθον ἔειπε,0.5844542083953875,1,9,DDSSDA
9040,odyssey,17,415,δός φίλος οὐ μέν μοι δοκέεις ὁ κάκιστος Ἀχαιῶν,0.0710109657112159,1,9,DSDDDA
9041,odyssey,17,424,ἀλλά Ζεύς ἀλάπαξε Κρονίων—ἤθελε γάρ που—,0.1125355379170327,2,6,SDDSDA
9042,odyssey,17,426,Αἴγυπτόνδ ἰέναι δολιχήν ὁδόν ὄφρ ἀπολοίμην,0.1443007281976413,1,6,SDDDDA
9043,odyssey,17,427,στῆσα δ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας,0.4386341576119151,1,7,DSDDDA
9044,odyssey,17,432,αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς,0.2593728126880715,1,6,NNNNNN
9045,odyssey,17,437,χαλκοῦ τε στεροπῆς ἐν δέ Ζεύς τερπικέραυνος,0.2623854098914407,1,7,SDSSDA
9046,odyssey,17,442,αὐτάρ ἔμ ἐς Κύπρον ξείνῳ δόσαν ἀντιάσαντι,0.0616554525627032,1,7,DSSDDA
9047,odyssey,17,443,Δμήτορι Ἰασίδῃ ὅς Κύπρου ἶφι ἄνασσεν,0.1912607498332424,3,6,DDSSDA
9048,odyssey,17,445,τόν δ αὖτ Ἀντίνοος ἀπαμείβετο φώνησέν τε,2.919871479297121,1,7,SDDDSA
9049,odyssey,17,448,μή τάχα πικρήν Αἴγυπτον καί Κύπρον ἵκηαι,0.0627637090180263,2,7,DSSSDA
9050,odyssey,17,453,τόν δ ἀναχωρήσας προσέφη πολύμητις Ὀδυσσεύς,2.4760973955689853,1,6,DSDDDA
9051,odyssey,17,458,ὥς ἔφατ Ἀντίνοος δ ἐχολώσατο κηρόθι μᾶλλον,0.8905550848577722,1,7,DDDDDA
9052,odyssey,17,464,ἔμπεδον οὐδ ἄρα μιν σφῆλεν βέλος Ἀντινόοιο,0.2240629852009656,1,7,DDSDDA
9053,odyssey,17,473,αὐτάρ ἔμ Ἀντίνοος βάλε γαστέρος εἵνεκα λυγρῆς,0.0777279964584791,1,7,DDDDDA
9054,odyssey,17,475,ἀλλ εἴ που πτωχῶν γε θεοί καί Ἐρινύες εἰσίν,0.0988564443539512,1,9,SSDDDA
9055,odyssey,17,476,Ἀντίνοον πρό γάμοιο τέλος θανάτοιο κιχείη,0.2355389224296462,1,6,DDDDDA
9056,odyssey,17,477,τόν δ αὖτ Ἀντίνοος προσέφη Εὐπείθεος υἱός,2.4061074718667994,2,7,SDDSDA
9057,odyssey,17,483,Ἀντίνο οὐ μέν κάλ ἔβαλες δύστηνον ἀλήτην,0.2016095767403323,1,7,DSDSDA
9058,odyssey,17,489,Τηλέμαχος δ ἐν μέν κραδίῃ μέγα πένθος ἄεξε,0.1411967844243545,1,8,DSDDDA
9059,odyssey,17,492,τοῦ δ ὡς οὖν ἤκουσε περίφρων Πηνελόπεια,1.5065919102483785,1,7,SSDSDA
9060,odyssey,17,494,αἴθ οὕτως αὐτόν σε βάλοι κλυτότοξος Ἀπόλλων,0.0861520230958055,1,7,SSDDDA
9061,odyssey,17,495,τήν δ αὖτ Εὐρυνόμη ταμίη πρός μῦθον ἔειπεν,1.733753075871553,1,8,SDDSDA
9062,odyssey,17,497,οὐκ ἄν τις τούτων γε ἐΰθρονον Ἠῶ ἵκοιτο,0.2014785045735,1,8,SSDDDA
9063,odyssey,17,498,τήν δ αὖτε προσέειπε περίφρων Πηνελόπεια,17.826625067597412,1,6,SDDSDA
9064,odyssey,17,500,Ἀντίνοος δέ μάλιστα μελαίνῃ κηρί ἔοικε,0.102335164304986,1,6,DDDSDA
9065,odyssey,17,506,ἡμένη ἐν θαλάμῳ ὁ δ ἐδείπνεε δῖος Ὀδυσσεύς,0.327377588323414,1,8,DDDDDA
9066,odyssey,17,508,ἔρχεο δῖ Εὔμαιε κιών τόν ξεῖνον ἄνωχθι,0.1215093286524123,1,7,DSDSDA
9067,odyssey,17,510,εἴ που Ὀδυσσῆος ταλασίφρονος ἠέ πέπυσται,0.1573314861996098,1,6,DSDDDA
9068,odyssey,17,512,τήν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,9.364395038234928,1,6,DDDSDA
9069,odyssey,17,513,εἰ γάρ τοι βασίλεια σιωπήσειαν Ἀχαιοί,0.232975014459645,1,6,SDDSDA
9070,odyssey,17,522,φησί δ Ὀδυσσῆος ξεῖνος πατρώϊος εἶναι,0.0180828535272174,1,6,DSSSDA
9071,odyssey,17,523,Κρήτῃ ναιετάων ὅθι Μίνωος γένος ἐστίν,0.0742459533832964,2,6,SDDSDA
9072,odyssey,17,525,προπροκυλινδόμενος στεῦται δ Ὀδυσῆος ἀκοῦσαι,0.0540467955847344,1,5,DDSDDA
9073,odyssey,17,526,ἀγχοῦ Θεσπρωτῶν ἀνδρῶν ἐν πίονι δήμῳ,0.4088763353795564,1,6,SSSSDA
9074,odyssey,17,528,τόν δ αὖτε προσέειπε περίφρων Πηνελόπεια,26.486986877172075,1,6,SDDSDA
9075,odyssey,17,538,οἷος Ὀδυσσεύς ἔσκεν ἀρήν ἀπό οἴκου ἀμῦναι,0.2565761538762693,1,7,DSDDDA
9076,odyssey,17,539,εἰ δ Ὀδυσεύς ἔλθοι καί ἵκοιτ ἐς πατρίδα γαῖαν,0.7269481791884723,1,9,DSDSDA
9077,odyssey,17,541,ὥς φάτο Τηλέμαχος δέ μέγ ἔπταρεν ἀμφί δέ δῶμα,0.5173674481813255,1,9,DDDDDA
9078,odyssey,17,542,σμερδαλέον κονάβησε γέλασσε δέ Πηνελόπεια,0.1268070228375989,1,5,DDDDDA
9079,odyssey,17,543,αἶψα δ ἄρ Εὔμαιον ἔπεα πτερόεντα προσηύδα,4.43669873470289,1,7,SSDDDA
9080,odyssey,17,553,ξεῖνε πάτερ καλέει σε περίφρων Πηνελόπεια,0.2409848764016506,1,6,DDDSDA
9081,odyssey,17,554,μήτηρ Τηλεμάχοιο μεταλλῆσαί τί ἑ θυμός,0.103686958942818,1,6,SDDSDA
9082,odyssey,17,560,τόν δ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς,19.8338353036702,1,7,SDDSDA
9083,odyssey,17,561,Εὔμαι αἶψά κ ἐγώ νημερτέα πάντ ἐνέποιμι,0.1127118730072729,1,7,SDSDDA
9084,odyssey,17,562,κούρῃ Ἰκαρίοιο περίφρονι Πηνελοπείῃ,1.5463429085852898,2,4,SDDDDA
9085,odyssey,17,568,οὔτε τι Τηλέμαχος τό γ ἐπήρκεσεν οὔτε τις ἄλλος,0.0965405233782417,1,9,DDDDDA
9086,odyssey,17,569,τῷ νῦν Πηνελόπειαν ἐνί μεγάροισιν ἄνωχθι,0.0958474791592594,1,6,SDDDDA
9087,odyssey,17,575,τόν δ ὑπέρ οὐδοῦ βάντα προσηύδα Πηνελόπεια,0.4151350353555459,1,7,DSDSDA
9088,odyssey,17,576,οὐ σύ γ ἄγεις Εὔμαιε τί τοῦτ ἐνόησεν ἀλήτης,0.0884158143753257,1,9,DSDDDA
9089,odyssey,17,579,τήν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,9.364395038234928,1,6,DDDSDA
9090,odyssey,17,585,τόν δ αὖτε προσέειπε περίφρων Πηνελόπεια,26.486986877172075,1,6,SDDSDA
9091,odyssey,17,591,αἶψα δέ Τηλέμαχον ἔπεα πτερόεντα προσηύδα,3.488398898373772,1,6,DDDDDA
9092,odyssey,17,596,μή τι πάθῃς πολλοί δέ κακά φρονέουσιν Ἀχαιῶν,0.0807830155317274,1,8,DSDDDA
9093,odyssey,17,597,τούς Ζεύς ἐξολέσειε πρίν ἡμῖν πῆμα γενέσθαι,0.0332321457803985,1,7,SDDSDA
9094,odyssey,17,598,τόν δ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,29.62862390929996,1,7,SDSDDA
9095,odyssey,18,2,πτωχεύεσκ Ἰθάκης μετά δ ἔπρεπε γαστέρι μάργῃ,0.1008136807238859,1,7,SDDDDA
9096,odyssey,18,5,Ἀρναῖος δ ὄνομ ἔσκε τό γάρ θέτο πότνια μήτηρ,0.090980816874408,1,9,SDDDDA
9097,odyssey,18,6,ἐκ γενετῆς Ἶρον δέ νέοι κίκλησκον ἅπαντες,0.0564444981120107,1,7,DSDSDA
9098,odyssey,18,8,ὅς ῥ ἐλθών Ὀδυσῆα διώκετο οἷο δόμοιο,0.136670225315509,1,7,SDDDDA
9099,odyssey,18,14,τόν δ ἄρ ὑπόδρα ἰδών προσέφη πολύμητις Ὀδυσσεύς,16.75456744401422,1,8,DDDDDA
9100,odyssey,18,24,δεύτερον ἐς μέγαρον Λαερτιάδεω Ὀδυσῆος,0.366313768734604,2,5,DDSDDA
9101,odyssey,18,25,τόν δέ χολωσάμενος προσεφώνεεν Ἶρος ἀλήτης,0.2394982890867855,1,6,DDDDDA
9102,odyssey,18,34,τοῖϊν δέ ξυνέηχ ἱερόν μένος Ἀντινόοιο,0.076503319857038,1,6,SDDDDA
9103,odyssey,18,38,ὁ ξεῖνός τε καί Ἶρος ἐρίζετον ἀλλήλοιϊν,0.1818599040812102,1,7,SDDDSA
9104,odyssey,18,42,τοῖσιν δ Ἀντίνοος μετέφη Εὐπείθεος υἱός,1.1217116990923246,2,6,SDDSDA
9105,odyssey,18,50,ὥς ἔφατ Ἀντίνοος τοῖσιν δ ἐπιήνδανε μῦθος,1.8363191232015224,1,7,DDSDDA
9106,odyssey,18,51,τοῖς δέ δολοφρονέων μετέφη πολύμητις Ὀδυσσεύς,0.4964253824401701,1,6,DDDDDA
9107,odyssey,18,56,μή τις ἐπ Ἴρῳ ἦρα φέρων ἐμέ χειρί βαρείῃ,0.0575921298312845,1,9,DSDDDA
9108,odyssey,18,60,τοῖς δ αὖτις μετέειφ ἱερή ἴς Τηλεμάχοιο,1.2040064535078263,1,7,SDDSDA
9109,odyssey,18,62,τοῦτον ἀλέξασθαι τῶν δ ἄλλων μή τιν Ἀχαιῶν,0.0780234021667433,1,8,DSSSDA
9110,odyssey,18,65,Ἀντίνοός τε καί Εὐρύμαχος πεπνυμένω ἄμφω,0.3876252704306434,2,6,DDDSDA
9111,odyssey,18,66,ὥς ἔφαθ οἱ δ ἄρα πάντες ἐπῄνεον αὐτάρ Ὀδυσσεύς,3.369957070620996,1,9,DDDDDA
9112,odyssey,18,69,στήθεά τε στιβαροί τε βραχίονες αὐτάρ Ἀθήνη,0.028384860161992,1,7,DDDDDA
9113,odyssey,18,73,ἦ τάχα Ἶρος Ἄϊρος ἐπίσπαστον κακόν ἕξει,0.1473032545760786,2,7,DDDSDA
9114,odyssey,18,75,ὥς ἄρ ἔφαν Ἴρῳ δέ κακῶς ὠρίνετο θυμός,0.1319896412308365,1,8,DSDSDA
9115,odyssey,18,78,Ἀντίνοος δ ἐνένιπεν ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν,2.1524155470187334,1,9,DDDDDA
9116,odyssey,18,85,εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων,0.5828969530329772,1,6,DDDSDA
9117,odyssey,18,90,δή τότε μερμήριξε πολύτλας δῖος Ὀδυσσεύς,1.864480315078104,1,6,DSDSDA
9118,odyssey,18,94,ἦκ ἐλάσαι ἵνα μή μιν ἐπιφρασσαίατ Ἀχαιοί,0.1908726605513656,1,7,DDDSDA
9119,odyssey,18,96,Ἶρος ὁ δ αὐχέν ἔλασσεν ὑπ οὔατος ὀστέα δ εἴσω,0.0831856467562008,1,10,DDDDDA
9120,odyssey,18,100,χεῖρας ἀνασχόμενοι γέλῳ ἔκθανον αὐτάρ Ὀδυσσεύς,0.28762099807067,1,6,DDDDDA
9121,odyssey,18,112,Ζεύς τοι δοίη ξεῖνε καί ἀθάνατοι θεοί ἄλλοι,0.1464759623200406,1,8,SSDDDA
9122,odyssey,18,116,εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων,0.5828969530329772,1,6,DDDSDA
9123,odyssey,18,117,ὥς ἄρ ἔφαν χαῖρεν δέ κλεηδόνι δῖος Ὀδυσσεύς,0.4748431782276252,1,8,DSSDDA
9124,odyssey,18,118,Ἀντίνοος δ ἄρα οἱ μεγάλην παρά γαστέρα θῆκεν,0.2128322919993206,1,8,DDDDDA
9125,odyssey,18,119,ἐμπλείην κνίσης τε καί αἵματος Ἀμφίνομος δέ,0.3099960332568706,1,7,SSDDDA
9126,odyssey,18,124,τόν δ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,38.23624585815296,1,6,DDDDDA
9127,odyssey,18,125,Ἀμφίνομ ἦ μάλα μοι δοκέεις πεπνυμένος εἶναι,0.0841233709957674,1,7,DDDSDA
9128,odyssey,18,127,Νῖσον Δουλιχιῆα ἐΰν τ ἔμεν ἀφνειόν τε,0.1259603803884069,2,7,SDDDSA
9129,odyssey,18,155,ἀλλ οὐδ ὥς φύγε κῆρα πέδησε δέ καί τόν Ἀθήνη,0.1155122225576342,1,10,SDDDDA
9130,odyssey,18,156,Τηλεμάχου ὑπό χερσί καί ἔγχεϊ ἶφι δαμῆναι,0.05322102533382,1,7,DDDDDA
9131,odyssey,18,158,τῇ δ ἄρ ἐπί φρεσί θῆκε θεά γλαυκῶπις Ἀθήνη,1.88496975116628,1,9,DDDSDA
9132,odyssey,18,159,κούρῃ Ἰκαρίοιο περίφρονι Πηνελοπείῃ,1.5463429085852898,2,4,SDDDDA
9133,odyssey,18,164,Εὐρυνόμη θυμός μοι ἐέλδεται οὔ τι πάρος γε,0.1112448492535239,1,8,DSDDDA
9134,odyssey,18,169,τήν δ αὖτ Εὐρυνόμη ταμίη πρός μῦθον ἔειπεν,1.733753075871553,1,8,SDDSDA
9135,odyssey,18,177,τήν δ αὖτε προσέειπε περίφρων Πηνελόπεια,17.826625067597412,1,6,SDDSDA
9136,odyssey,18,178,Εὐρυνόμη μή ταῦτα παραύδα κηδομένη περ,0.0547411133303354,1,6,DSDSDA
9137,odyssey,18,180,ἀγλαΐην γάρ ἐμοί γε θεοί τοί Ὄλυμπον ἔχουσιν,0.1285547661636138,1,8,DDDDDA
9138,odyssey,18,182,ἀλλά μοι Αὐτονόην τε καί Ἱπποδάμειαν ἄνωχθι,0.1979287912782179,2,7,DDDDDA
9139,odyssey,18,187,ἔνθ αὖτ ἄλλ ἐνόησε θεά γλαυκῶπις Ἀθήνη,4.602229893785406,1,7,SDDSDA
9140,odyssey,18,188,κούρῃ Ἰκαρίοιο κατά γλυκύν ὕπνον ἔχευεν,0.1702407050887017,1,6,SDDDDA
9141,odyssey,18,191,ἄμβροτα δῶρα δίδου ἵνα μιν θησαίατ Ἀχαιοί,0.0503093991619525,1,7,DDDSDA
9142,odyssey,18,193,ἀμβροσίῳ οἵῳ περ ἐϋστέφανος Κυθέρεια,0.1343631458263394,1,5,DSDDDA
9143,odyssey,18,194,χρίεται εὖτ ἄν ἴῃ Χαρίτων χορόν ἱμερόεντα,0.2154617811512376,1,7,DDDDDA
9144,odyssey,18,202,αἴθε μοι ὥς μαλακόν θάνατον πόροι Ἄρτεμις ἁγνή,0.0644292078007084,1,8,DDDDDA
9145,odyssey,18,205,παντοίην ἀρετήν ἐπεί ἔξοχος ἦεν Ἀχαιῶν,0.0241402564921317,1,6,SDDDDA
9146,odyssey,18,214,ἡ δ αὖ Τηλέμαχον προσεφώνεεν ὅν φίλον υἱόν,0.7784566131855216,1,8,SDDDDA
9147,odyssey,18,215,Τηλέμαχ οὐκέτι τοι φρένες ἔμπεδοι οὐδέ νόημα,0.0871194368653686,1,7,DDDDDA
9148,odyssey,18,226,τήν δ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,21.301423477970243,1,7,SDSDDA
9149,odyssey,18,233,οὐ μέν τοι ξείνου γε καί Ἴρου μῶλος ἐτύχθη,0.2016498713417149,1,9,SSDSDA
9150,odyssey,18,235,αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,0.3315450906762959,3,9,SDDSDA
9151,odyssey,18,239,ὡς νῦν Ἶρος κεῖνος ἐπ αὐλείῃσι θύρῃσιν,0.0855281521917236,1,7,SSDSDA
9152,odyssey,18,244,Εὐρύμαχος δ ἐπέεσσι προσηύδα Πηνελόπειαν,0.0408262477398031,2,5,DDDSDA
9153,odyssey,18,245,κούρη Ἰκαρίοιο περίφρον Πηνελόπεια,2.0584837830111287,2,4,SDDSDA
9154,odyssey,18,246,εἰ πάντες σε ἴδοιεν ἀν Ἴασον Ἄργος Ἀχαιοί,0.0333351549591978,3,8,SDDDDA
9155,odyssey,18,250,τόν δ ἠμείβετ ἔπειτα περίφρων Πηνελόπεια,10.698715650890897,1,6,SDDSDA
9156,odyssey,18,251,Εὐρύμαχ ἦ τοι ἐμήν ἀρετήν εἶδός τε δέμας τε,0.2272071714803061,1,9,DDDSDA
9157,odyssey,18,252,ὤλεσαν ἀθάνατοι ὅτε Ἴλιον εἰσανέβαινον,0.2129436143256528,1,5,DDDDDA
9158,odyssey,18,253,Ἀργεῖοι μετά τοῖσι δ ἐμός πόσις ᾖεν Ὀδυσσεύς,0.2897399082914347,2,8,SDDDDA
9159,odyssey,18,259,ὦ γύναι οὐ γάρ ὀΐω ἐϋκνήμιδας Ἀχαιούς,0.9983156819617468,1,7,DDDSDA
9160,odyssey,18,260,ἐκ Τροίης εὖ πάντας ἀπήμονας ἀπονέεσθαι,0.0659844978564519,1,6,SSDDDA
9161,odyssey,18,261,καί γάρ Τρῶάς φασι μαχητάς ἔμμεναι ἄνδρας,0.0925113891602075,1,7,SSDSDA
9162,odyssey,18,266,αὐτοῦ ἐνί Τροίῃ σοί δ ἐνθάδε πάντα μελόντων,0.18965717549757,1,8,DSSDDA
9163,odyssey,18,273,οὐλομένης ἐμέθεν τῆς τε Ζεύς ὄλβον ἀπηύρα,0.0373830468044316,1,7,DDSSDA
9164,odyssey,18,281,ὥς φάτο γήθησεν δέ πολύτλας δῖος Ὀδυσσεύς,2.802729213559056,1,7,DSDSDA
9165,odyssey,18,284,τήν δ αὖτ Ἀντίνοος προσέφη Εὐπείθεος υἱός,1.729864820878683,2,7,SDDSDA
9166,odyssey,18,285,κούρη Ἰκαρίοιο περίφρον Πηνελόπεια,2.0584837830111287,2,4,SDDSDA
9167,odyssey,18,286,δῶρα μέν ὅς κ ἐθέλῃσιν Ἀχαιῶν ἐνθάδ ἐνεῖκαι,0.05436186608878,1,8,DDDSDA
9168,odyssey,18,289,πρίν γέ σε τῷ γήμασθαι Ἀχαιῶν ὅς τις ἄριστος,0.1113697256832391,1,9,DSDSDA
9169,odyssey,18,290,ὥς ἔφατ Ἀντίνοος τοῖσιν δ ἐπιήνδανε μῦθος,1.8363191232015224,1,7,DDSDDA
9170,odyssey,18,292,Ἀντινόῳ μέν ἔνεικε μέγαν περικαλλέα πέπλον,0.0458713080132406,1,6,DDDDDA
9171,odyssey,18,295,ὅρμον δ Εὐρυμάχῳ πολυδαίδαλον αὐτίκ ἔνεικε,0.0370510298575917,1,6,SDDDDA
9172,odyssey,18,297,ἕρματα δ Εὐρυδάμαντι δύω θεράποντες ἔνεικαν,0.0462363644837912,1,6,DDDDDA
9173,odyssey,18,299,ἐκ δ ἄρα Πεισάνδροιο Πολυκτορίδαο ἄνακτος,0.9644961802025735,2,6,DSDDDA
9174,odyssey,18,301,ἄλλο δ ἄρ ἄλλος δῶρον Ἀχαιῶν καλόν ἔνεικεν,0.0474045809561349,1,8,DSDSDA
9175,odyssey,18,311,δμῳαί Ὀδυσσῆος ταλασίφρονος αὐτάρ ὁ τῇσιν,0.2987667748846031,1,6,DSDDDA
9176,odyssey,18,312,αὐτός διογενῆς μετέφη πολύμητις Ὀδυσσεύς,0.6360973520968394,1,5,SDDDDA
9177,odyssey,18,313,δμῳαί Ὀδυσσῆος δήν οἰχομένοιο ἄνακτος,0.5334345200518745,1,5,DSSDDA
9178,odyssey,18,318,ἤν περ γάρ κ ἐθέλωσιν ἐΰθρονον Ἠῶ μίμνειν,0.2438548322350425,1,8,SDDDSA
9179,odyssey,18,321,τόν δ αἰσχρῶς ἐνένιπε Μελανθώ καλλιπάρῃος,0.8453321654700792,1,6,SDDSDA
9180,odyssey,18,322,τήν Δολίος μέν ἔτικτε κόμισσε δέ Πηνελόπεια,0.0240493058920248,2,7,DDDDDA
9181,odyssey,18,324,ἀλλ οὐδ ὥς ἔχε πένθος ἐνί φρεσί Πηνελοπείης,0.1590868317492319,1,8,SDDDDA
9182,odyssey,18,325,ἀλλ ἥ γ Εὐρυμάχῳ μισγέσκετο καί φιλέεσκεν,0.0581553498218186,1,7,SDSDDA
9183,odyssey,18,326,ἥ ῥ Ὀδυσῆ ἐνένιπεν ὀνειδείοις ἐπέεσσιν,0.1595595104776296,1,6,DDDSDA
9184,odyssey,18,333,ἦ ἀλύεις ὅτι Ἶρον ἐνίκησας τόν ἀλήτην,0.2546677037024892,1,7,DDDSDA
9185,odyssey,18,334,μή τίς τοι τάχα Ἴρου ἀμείνων ἄλλος ἀναστῇ,0.1829319140436199,1,8,SDDSDA
9186,odyssey,18,337,τήν δ ἄρ ὑπόδρα ἰδών προσέφη πολύμητις Ὀδυσσεύς,12.6270587617236,1,8,DDDDDA
9187,odyssey,18,338,ἦ τάχα Τηλεμάχῳ ἐρέω κύον οἷ ἀγορεύεις,0.0731953466541453,1,7,DDDDDA
9188,odyssey,18,346,μνηστῆρας δ οὐ πάμπαν ἀγήνορας εἴα Ἀθήνη,0.2181924016255043,1,7,SSDDDA
9189,odyssey,18,348,δύη ἄχος κραδίην Λαερτιάδεω Ὀδυσῆος,0.7407464278353245,2,5,DDSDDA
9190,odyssey,18,349,τοῖσιν δ Εὐρύμαχος Πολύβου πάϊς ἦρχ ἀγορεύειν,1.114600099797279,2,7,SDDDDA
9191,odyssey,18,350,κερτομέων Ὀδυσῆα γέλω δ ἑτάροισιν ἔτευχε,0.0721131936996584,1,6,DDDDDA
9192,odyssey,18,353,οὐκ ἀθεεί ὅδ ἀνήρ Ὀδυσήϊον ἐς δόμον ἵκει,0.077902278774204,1,8,DDDDDA
9193,odyssey,18,356,ἦ ῥ ἅμα τε προσέειπεν Ὀδυσσῆα πτολίπορθον,0.03509776916257,1,7,SDDSDA
9194,odyssey,18,365,τόν δ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,38.23624585815296,1,6,DDDDDA
9195,odyssey,18,366,Εὐρύμαχ εἰ γάρ νῶϊν ἔρις ἔργοιο γένοιτο,0.1090231818001842,1,7,DSDSDA
9196,odyssey,18,376,εἰ δ αὖ καί πόλεμόν ποθεν ὁρμήσειε Κρονίων,0.1625967375560483,1,8,SDDSDA
9197,odyssey,18,384,εἰ δ Ὀδυσεύς ἔλθοι καί ἵκοιτ ἐς πατρίδα γαῖαν,0.7269481791884723,1,9,DSDSDA
9198,odyssey,18,387,ὥς ἔφατ Εὐρύμαχος δ ἐχολώσατο κηρόθι μᾶλλον,0.3487039926539867,1,7,DDDDDA
9199,odyssey,18,393,ἦ ἀλύεις ὅτι Ἶρον ἐνίκησας τόν ἀλήτην,0.2546677037024892,1,7,DDDSDA
9200,odyssey,18,394,ὥς ἄρα φωνήσας σφέλας ἔλλαβεν αὐτάρ Ὀδυσσεύς,0.9682527855719336,1,7,DSDDDA
9201,odyssey,18,395,Ἀμφινόμου πρός γοῦνα καθέζετο Δουλιχιῆος,0.0749046513962897,2,5,DSDDDA
9202,odyssey,18,396,Εὐρύμαχον δείσας ὁ δ ἄρ οἰνοχόον βάλε χεῖρα,0.2797865786362447,1,8,DSDDDA
9203,odyssey,18,405,τοῖσι δέ καί μετέειφ ἱερή ἴς Τηλεμάχοιο,2.0757104474758568,1,7,DDDSDA
9204,odyssey,18,411,Τηλέμαχον θαύμαζον ὅ θαρσαλέως ἀγόρευε,0.2671013909393657,1,5,DSDDDA
9205,odyssey,18,412,τοῖσιν δ Ἀμφίνομος ἀγορήσατο καί μετέειπε,0.7274398759496479,1,6,SDDDDA
9206,odyssey,18,413,Νίσου φαίδιμος υἱός Ἀρητιάδαο ἄνακτος,0.485915078185022,2,5,SDDDDA
9207,odyssey,18,417,δμώων οἵ κατά δώματ Ὀδυσσῆος θείοιο,0.8262056895024633,1,6,SDDSSA
9208,odyssey,18,420,τόν ξεῖνον δέ ἐῶμεν ἐνί μεγάροις Ὀδυσῆος,0.11362255659987,1,7,SDDDDA
9209,odyssey,18,421,Τηλεμάχῳ μελέμεν τοῦ γάρ φίλον ἵκετο δῶμα,0.1089134793621518,1,7,DDSDDA
9210,odyssey,18,423,τοῖσιν δέ κρητῆρα κεράσσατο Μούλιος ἥρως,0.1964155107469154,1,6,SSDDDA
9211,odyssey,18,424,κῆρυξ Δουλιχιεύς θεράπων δ ἦν Ἀμφινόμοιο,0.0900810378025047,2,6,SDDSDA
9212,odyssey,19,1,αὐτάρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς,1.1575227074908068,1,7,DDDDDA
9213,odyssey,19,2,μνηστήρεσσι φόνον σύν Ἀθήνῃ μερμηρίζων,0.2496480852250128,1,5,SDDSSA
9214,odyssey,19,3,αἶψα δέ Τηλέμαχον ἔπεα πτερόεντα προσηύδα,3.488398898373772,1,6,DDDDDA
