,text,book,line,string,meter,me
24405,odyssey,17,503,ἔνθ ἄλλοι μέν πάντες ἐνέπλησάν τ ἔδοσάν τε,SSDSDA,0.10266041146500161
24406,odyssey,17,504,οὗτος δέ θρήνυι πρυμνόν βάλε δεξιόν ὦμον,SSSDDA,0.1544363125507751
24407,odyssey,17,505,ἡ μέν ἄρ ὥς ἀγόρευε μετά δμῳῇσι γυναιξίν,DDDSDA,0.2513856404279191
24408,odyssey,17,506,ἡμένη ἐν θαλάμῳ ὁ δ ἐδείπνεε δῖος Ὀδυσσεύς,DDDDDA,0.32737758832341407
24409,odyssey,17,507,ἡ δ ἐπί οἷ καλέσασα προσηύδα δῖον ὑφορβόν,DDDSDA,0.44949483158457393
24410,odyssey,17,508,ἔρχεο δῖ Εὔμαιε κιών τόν ξεῖνον ἄνωχθι,DSDSDA,0.12150932865241233
24411,odyssey,17,509,ἐλθέμεν ὄφρα τί μιν προσπτύξομαι ἠδ ἐρέωμαι,DDSDDA,0.06888213253217514
24412,odyssey,17,510,εἴ που Ὀδυσσῆος ταλασίφρονος ἠέ πέπυσται,DSDDDA,0.15733148619960985
24413,odyssey,17,511,ἤ ἴδεν ὀφθαλμοῖσι πολυπλάγκτῳ γάρ ἔοικε,DSDSDA,0.03985759938669468
24414,odyssey,17,512,τήν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,DDDSDA,9.364395038234928
24415,odyssey,17,513,εἰ γάρ τοι βασίλεια σιωπήσειαν Ἀχαιοί,SDDSDA,0.232975014459645
24416,odyssey,17,514,οἷ ὅ γε μυθεῖται θέλγοιτό κέ τοι φίλον ἦτορ,DSSDDA,0.34801135070367273
24417,odyssey,17,515,τρεῖς γάρ δή μιν νύκτας ἔχον τρία δ ἤματ ἔρυξα,SSDDDA,0.0614331215695582
24418,odyssey,17,516,ἐν κλισίῃ πρῶτον γάρ ἔμ ἵκετο νηός ἀποδράς,DSDDDA,0.038157594619599354
24419,odyssey,17,517,ἀλλ οὔ πω κακότητα διήνυσεν ἥν ἀγορεύων,SDDDDA,0.27479336870526483
24420,odyssey,17,518,ὡς δ ὅτ ἀοιδόν ἀνήρ ποτιδέρκεται ὅς τε θεῶν ἔξ,DDDDDA,0.23482282386464506
24421,odyssey,17,519,ἀείδει δεδαώς ἔπε ἱμερόεντα βροτοῖσι,SDDDDA,0.3294833234102121
24422,odyssey,17,520,τοῦ δ ἄμοτον μεμάασιν ἀκουέμεν ὁππότ ἀείδῃ,DDDDDA,0.19915345446409055
24423,odyssey,17,521,ὥς ἐμέ κεῖνος ἔθελγε παρήμενος ἐν μεγάροισι,DDDDDA,0.1522441912460486
24424,odyssey,17,522,φησί δ Ὀδυσσῆος ξεῖνος πατρώϊος εἶναι,DSSSDA,0.018082853527217436
24425,odyssey,17,523,Κρήτῃ ναιετάων ὅθι Μίνωος γένος ἐστίν,SDDSDA,0.07424595338329644
24426,odyssey,17,524,ἔνθεν δή νῦν δεῦρο τόδ ἵκετο πήματα πάσχων,SSDDDA,0.12009772603924618
24427,odyssey,17,525,προπροκυλινδόμενος στεῦται δ Ὀδυσῆος ἀκοῦσαι,DDSDDA,0.054046795584734485
24428,odyssey,17,526,ἀγχοῦ Θεσπρωτῶν ἀνδρῶν ἐν πίονι δήμῳ,SSSSDA,0.4088763353795564
24429,odyssey,17,527,ζωοῦ πολλά δ ἄγει κειμήλια ὅνδε δόμονδε,SDSDDA,0.1716281345674366
24430,odyssey,17,528,τόν δ αὖτε προσέειπε περίφρων Πηνελόπεια,SDDSDA,26.486986877172075
24431,odyssey,17,529,ἔρχεο δεῦρο κάλεσσον ἵν ἀντίον αὐτός ἐνίσπῃ,DDDDDA,0.048105171181145975
24432,odyssey,17,530,οὗτοι δ ἠέ θύρῃσι καθήμενοι ἑψιαάσθων,SDDDDA,0.0397978125516131
24433,odyssey,17,531,ἤ αὐτοῦ κατά δώματ ἐπεί σφισι θυμός ἐΰφρων,SDDDDA,0.0667428752205592
24434,odyssey,17,532,αὐτῶν μέν γάρ κτήματ ἀκήρατα κεῖτ ἐνί οἴκῳ,SSDDDA,0.1805380218641498
24435,odyssey,17,533,σῖτος καί μέθυ ἡδύ τά μέν οἰκῆες ἔδουσιν,SDDSDA,0.16374026162992014
24436,odyssey,17,534,οἱ δ εἰς ἡμέτερον πωλεύμενοι ἤματα πάντα,SDSDDA,0.9824268268764391
24437,odyssey,17,535,βοῦς ἱερεύοντες καί ὄϊς καί πίονας αἶγας,DSDSDA,0.11875930438619851
24438,odyssey,17,536,εἰλαπινάζουσιν πίνουσί τε αἴθοπα οἶνον,DSSDDA,0.4783862221656861
24439,odyssey,17,537,μαψιδίως τά δέ πολλά κατάνεται οὐ γάρ ἔπ ἀνήρ,DDDDDA,0.25589151543411975
24440,odyssey,17,538,οἷος Ὀδυσσεύς ἔσκεν ἀρήν ἀπό οἴκου ἀμῦναι,DSDDDA,0.25657615387626936
24441,odyssey,17,539,εἰ δ Ὀδυσεύς ἔλθοι καί ἵκοιτ ἐς πατρίδα γαῖαν,DSDSDA,0.7269481791884723
24442,odyssey,17,540,αἶψά κε σύν ᾧ παιδί βίας ἀποτίσεται ἀνδρῶν,DSDDDA,0.09455302106823774
24443,odyssey,17,541,ὥς φάτο Τηλέμαχος δέ μέγ ἔπταρεν ἀμφί δέ δῶμα,DDDDDA,0.5173674481813255
24444,odyssey,17,542,σμερδαλέον κονάβησε γέλασσε δέ Πηνελόπεια,DDDDDA,0.1268070228375989
24445,odyssey,17,543,αἶψα δ ἄρ Εὔμαιον ἔπεα πτερόεντα προσηύδα,SSDDDA,4.43669873470289
24446,odyssey,17,544,ἔρχεό μοι τόν ξεῖνον ἐναντίον ὧδε κάλεσσον,DSDDDA,0.07915259666213895
24447,odyssey,17,545,οὐχ ὁράᾳς ὅ μοι υἱός ἐπέπταρε πᾶσιν ἔπεσσι,DDDDDA,0.05962189818610718
24448,odyssey,17,546,τῷ κε καί οὐκ ἀτελής θάνατος μνηστῆρσι γένοιτο,DDDSDA,0.12459156054862655
24449,odyssey,17,547,πᾶσι μάλ οὐδέ κέ τις θάνατον καί κῆρας ἀλύξει,DDDSDA,0.21512460254033342
24450,odyssey,17,548,ἄλλο δέ τοι ἐρέω σύ δ ἐνί φρεσί βάλλεο σῇσιν,DDDDDA,3.6955769048441245
24451,odyssey,17,549,αἴ κ αὐτόν γνώω νημερτέα πάντ ἐνέποντα,SSSDDA,0.3952220374372551
24452,odyssey,17,550,ἕσσω μιν χλαῖνάν τε χιτῶνά τε εἵματα καλά,SSDDDA,0.5112167382708587
24453,odyssey,17,551,ὥς φάτο βῆ δέ συφορβός ἐπεί τόν μῦθον ἄκουσεν,DDDSDA,0.45324270578821985
24454,odyssey,17,552,ἀγχοῦ δ ἱστάμενος ἔπεα πτερόεντα προσηύδα,SDDDDA,5.956920402540233
24455,odyssey,17,553,ξεῖνε πάτερ καλέει σε περίφρων Πηνελόπεια,DDDSDA,0.24098487640165064
24456,odyssey,17,554,μήτηρ Τηλεμάχοιο μεταλλῆσαί τί ἑ θυμός,SDDSDA,0.10368695894281801
24457,odyssey,17,555,ἀμφί πόσει κέλεται καί κήδεά περ πεπαθυίῃ,DDSDDA,0.05382468285476545
24458,odyssey,17,556,εἰ δέ κέ σε γνώῃ νημερτέα πάντ ἐνέποντα,DSSDDA,0.3551652842920452
24459,odyssey,17,557,ἕσσει σε χλαῖνάν τε χιτῶνά τε τῶν σύ μάλιστα,SSDDDA,0.07663865698301683
24460,odyssey,17,558,χρηΐζεις σῖτον δέ καί αἰτίζων κατά δῆμον,SSDSDA,0.16519855620161852
24461,odyssey,17,559,γαστέρα βοσκήσεις δώσει δέ τοι ὅς κ ἐθέλῃσι,DSSDDA,0.2469261102950949
24462,odyssey,17,560,τόν δ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς,SDDSDA,19.833835303670202
24463,odyssey,17,561,Εὔμαι αἶψά κ ἐγώ νημερτέα πάντ ἐνέποιμι,SDSDDA,0.11271187300727296
24464,odyssey,17,562,κούρῃ Ἰκαρίοιο περίφρονι Πηνελοπείῃ,SDDDDA,1.5463429085852898
24465,odyssey,17,563,οἶδα γάρ εὖ περί κείνου ὁμήν δ ἀνεδέγμεθ ὀϊζύν,DDDDDA,0.04011731710566971
24466,odyssey,17,564,ἀλλά μνηστήρων χαλεπῶν ὑποδείδι ὅμιλον,SSDDDA,0.1209967322631737
24467,odyssey,17,565,τῶν ὕβρις τε βίη τε σιδήρεον οὐρανόν ἵκει,SDDDDA,0.1524968739415195
24468,odyssey,17,566,καί γάρ νῦν ὅτε μ οὗτος ἀνήρ κατά δῶμα κιόντα,SDDDDA,0.10441511599692228
24469,odyssey,17,567,οὔ τι κακόν ῥέξαντα βαλών ὀδύνῃσιν ἔδωκεν,DSDDDA,0.572477868559742
24470,odyssey,17,568,οὔτε τι Τηλέμαχος τό γ ἐπήρκεσεν οὔτε τις ἄλλος,DDDDDA,0.09654052337824173
24471,odyssey,17,569,τῷ νῦν Πηνελόπειαν ἐνί μεγάροισιν ἄνωχθι,SDDDDA,0.09584747915925944
24472,odyssey,17,570,μεῖναι ἐπειγομένην περ ἐς ἠέλιον καταδύντα,DDDDDA,0.25002682497818557
24473,odyssey,17,571,καί τότε μ εἰρέσθω πόσιος πέρι νόστιμον ἦμαρ,DSDDDA,0.19284694109303435
24474,odyssey,17,572,ἀσσοτέρω καθίσασα παραί πυρί εἵματα γάρ τοι,DDDDDA,0.12069375083000804
24475,odyssey,17,573,λύγρ ἔχω οἶσθα καί αὐτός ἐπεί σε πρῶθ ἱκέτευσα,DDDSDA,0.11711072513418257
24476,odyssey,17,574,ὥς φάτο βῆ δέ συφορβός ἐπεί τόν μῦθον ἄκουσε,DDDSDA,0.43578095275299733
24477,odyssey,17,575,τόν δ ὑπέρ οὐδοῦ βάντα προσηύδα Πηνελόπεια,DSDSDA,0.4151350353555459
24478,odyssey,17,576,οὐ σύ γ ἄγεις Εὔμαιε τί τοῦτ ἐνόησεν ἀλήτης,DSDDDA,0.08841581437532577
24479,odyssey,17,577,ἦ τινά που δείσας ἐξαίσιον ἦε καί ἄλλως,DSSDDA,0.18027347694733295
24480,odyssey,17,578,αἰδεῖται κατά δῶμα κακός δ αἰδοῖος ἀλήτης,SDDSDA,0.04847800056945404
24481,odyssey,17,579,τήν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,DDDSDA,9.364395038234928
24482,odyssey,17,580,μυθεῖται κατά μοῖραν ἅ πέρ κ οἴοιτο καί ἄλλος,SDDSDA,0.06337132564210918
24483,odyssey,17,581,ὕβριν ἀλυσκάζων ἀνδρῶν ὑπερηνορεόντων,DSSDDA,0.11220091204599865
24484,odyssey,17,582,ἀλλά σε μεῖναι ἄνωγεν ἐς ἠέλιον καταδύντα,DDDDDA,0.17145102144231011
24485,odyssey,17,583,καί δέ σοί ὧδ αὐτῇ πολύ κάλλιον ὦ βασίλεια,DSDDDA,0.10772168194483758
24486,odyssey,17,584,οἴην πρός ξεῖνον φάσθαι ἔπος ἠδ ἐπακοῦσαι,SSSDDA,0.06701315691432995
24487,odyssey,17,585,τόν δ αὖτε προσέειπε περίφρων Πηνελόπεια,SDDSDA,26.486986877172075
24488,odyssey,17,586,οὐκ ἄφρων ὁ ξεῖνος ὀΐεται ὥς περ ἄν εἴη,SSDDDA,0.06745203169946636
24489,odyssey,17,587,οὐ γάρ πού τινες ὧδε καταθνητῶν ἀνθρώπων,SDDSSA,0.23274805411475463
24490,odyssey,17,588,ἀνέρες ὑβρίζοντες ἀτάσθαλα μηχανόωνται,DSDDDA,0.6516285602928733
24491,odyssey,17,589,ἡ μέν ἄρ ὥς ἀγόρευεν ὁ δ ᾤχετο δῖος ὑφορβός,DDDDDA,0.3069027317458766
24492,odyssey,17,590,μνηστήρων ἐς ὅμιλον ἐπεί διεπέφραδε πάντα,SDDDDA,0.11338342959831291
24493,odyssey,17,591,αἶψα δέ Τηλέμαχον ἔπεα πτερόεντα προσηύδα,DDDDDA,3.488398898373772
24494,odyssey,17,592,ἄγχι σχών κεφαλήν ἵνα μή πευθοίαθ οἱ ἄλλοι,SDDSDA,0.49037447577014914
24495,odyssey,17,593,ὦ φίλ ἐγώ μέν ἄπειμι σύας καί κεῖνα φυλάξων,DDDSDA,0.06951277046624331
24496,odyssey,17,594,σόν καί ἐμόν βίοτον σοί δ ἐνθάδε πάντα μελόντων,DDSDDA,0.06828983915515861
24497,odyssey,17,595,αὐτόν μέν σε πρῶτα σάω καί φράζεο θυμῷ,SSDSDA,0.024935995977874166
24498,odyssey,17,596,μή τι πάθῃς πολλοί δέ κακά φρονέουσιν Ἀχαιῶν,DSDDDA,0.08078301553172748
24499,odyssey,17,597,τούς Ζεύς ἐξολέσειε πρίν ἡμῖν πῆμα γενέσθαι,SDDSDA,0.03323214578039858
24500,odyssey,17,598,τόν δ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,SDSDDA,29.628623909299957
24501,odyssey,17,599,ἔσσεται οὕτως ἄττα σύ δ ἔρχεο δειελιήσας,DSDDDA,0.19333307542250863
24502,odyssey,17,600,ἠῶθεν δ ἰέναι καί ἄγειν ἱερήϊα καλά,SDDDDA,0.11115291669736592
24503,odyssey,17,601,αὐτάρ ἐμοί τάδε πάντα καί ἀθανάτοισι μελήσει,DDDDDA,0.12466813455705837
24504,odyssey,17,602,ὥς φάθ ὁ δ αὖτις ἄρ ἕζετ ἐϋξέστου ἐπί δίφρου,DDDSDA,0.4603304591577626
24505,odyssey,17,603,πλησάμενος δ ἄρα θυμόν ἐδητύος ἠδέ ποτῆτος,DDDDDA,0.31827886401525873
24506,odyssey,17,604,βῆ ῥ ἴμεναι μεθ ὕας λίπε δ ἕρκεά τε μέγαρόν τε,DDDDDA,0.17420966207345778
24507,odyssey,17,605,πλεῖον δαιτυμόνων οἱ δ ὀρχηστυῖ καί ἀοιδῇ,SDSSDA,0.08489899615297912
24508,odyssey,17,606,τέρποντ ἤδη γάρ καί ἐπήλυθε δείελον ἦμαρ,SSDDDA,0.1507369186605972
24509,odyssey,18,1,ἦλθε δ ἐπί πτωχός πανδήμιος ὅς κατά ἄστυ,DSSDDA,0.13759593084007157
24510,odyssey,18,2,πτωχεύεσκ Ἰθάκης μετά δ ἔπρεπε γαστέρι μάργῃ,SDDDDA,0.10081368072388593
24511,odyssey,18,3,ἀζηχές φαγέμεν καί πιέμεν οὐδέ οἱ ἦν ἴς,SDSDDA,0.05169149790534866
24512,odyssey,18,4,οὐδέ βίη εἶδος δέ μάλα μέγας ἦν ὁράασθαι,DSDDDA,0.024197103498368927
24513,odyssey,18,5,Ἀρναῖος δ ὄνομ ἔσκε τό γάρ θέτο πότνια μήτηρ,SDDDDA,0.09098081687440802
24514,odyssey,18,6,ἐκ γενετῆς Ἶρον δέ νέοι κίκλησκον ἅπαντες,DSDSDA,0.05644449811201078
24515,odyssey,18,7,οὕνεκ ἀπαγγέλλεσκε κιών ὅτε πού τις ἀνώγοι,DSDDDA,0.09825298978035545
24516,odyssey,18,8,ὅς ῥ ἐλθών Ὀδυσῆα διώκετο οἷο δόμοιο,SDDDDA,0.136670225315509
24517,odyssey,18,9,καί μιν νεικείων ἔπεα πτερόεντα προσηύδα,SSDDDA,2.2000681077829856
24518,odyssey,18,10,εἶκε γέρον προθύρου μή δή τάχα καί ποδός ἕλκῃ,DDSDDA,0.04427796431596371
24519,odyssey,18,11,οὐκ ἀΐεις ὅτι δή μοι ἐπιλλίζουσιν ἅπαντες,DDDSDA,0.1356652332565989
24520,odyssey,18,12,ἑλκέμεναι δέ κέλονται ἐγώ δ αἰσχύνομαι ἔμπης,DDDSDA,0.03773926434862928
24521,odyssey,18,13,ἀλλ ἄνα μή τάχα νῶϊν ἔρις καί χερσί γένηται,DDDSDA,0.06195453882610028
24522,odyssey,18,14,τόν δ ἄρ ὑπόδρα ἰδών προσέφη πολύμητις Ὀδυσσεύς,DDDDDA,16.75456744401422
24523,odyssey,18,15,δαιμόνι οὔτε τί σε ῥέζω κακόν οὔτ ἀγορεύω,DDSDDA,0.062219240677839356
24524,odyssey,18,16,οὔτε τινά φθονέω δόμεναι καί πόλλ ἀνελόντα,DDDSDA,0.08034535928461044
24525,odyssey,18,17,οὐδός δ ἀμφοτέρους ὅδε χείσεται οὐδέ τί σε χρή,SDDDDA,0.23586588260227326
24526,odyssey,18,18,ἀλλοτρίων φθονέειν δοκέεις δέ μοι εἶναι ἀλήτης,DDDDDA,0.21407036886795086
24527,odyssey,18,19,ὥς περ ἐγών ὄλβον δέ θεοί μέλλουσιν ὀπάζειν,DSDSDA,0.07021677332227513
24528,odyssey,18,20,χερσί δέ μή τι λίην προκαλίζεο μή με χολώσῃς,DDDDDA,0.13647995852960546
24529,odyssey,18,21,μή σε γέρων περ ἐών στῆθος καί χείλεα φύρσω,DDSSDA,0.047718938479866455
24530,odyssey,18,22,αἵματος ἡσυχίη δ ἄν ἐμοί καί μᾶλλον ἔτ εἴη,DDDSDA,0.06703946583813536
24531,odyssey,18,23,αὔριον οὐ μέν γάρ τί σ ὑποστρέψεσθαι ὀΐω,DSDSDA,0.2837608698431561
24532,odyssey,18,24,δεύτερον ἐς μέγαρον Λαερτιάδεω Ὀδυσῆος,DDSDDA,0.36631376873460403
24533,odyssey,18,25,τόν δέ χολωσάμενος προσεφώνεεν Ἶρος ἀλήτης,DDDDDA,0.23949828908678558
24534,odyssey,18,26,ὤ πόποι ὡς ὁ μολοβρός ἐπιτροχάδην ἀγορεύει,DDDDDA,0.2354261327481267
24535,odyssey,18,27,γρηΐ καμινοῖ ἶσος ὅν ἄν κακά μητισαίμην,DSDDSA,0.04269340727556657
24536,odyssey,18,28,κόπτων ἀμφοτέρῃσι χαμαί δέ κε πάντας ὀδόντας,SDDDDA,0.10564944300683567
24537,odyssey,18,29,γναθμῶν ἐξελάσαιμι συός ὥς ληϊβοτείρης,SDDSDA,0.13246700694331084
24538,odyssey,18,30,ζῶσαι νῦν ἵνα πάντες ἐπιγνώωσι καί οἵδε,SDDSDA,0.05853414598697188
24539,odyssey,18,31,μαρναμένους πῶς δ ἄν σύ νεωτέρῳ ἀνδρί μάχοιο,DSDDDA,0.06951808138273352
24540,odyssey,18,32,ὥς οἱ μέν προπάροιθε θυράων ὑψηλάων,SDDSSA,0.541114756308956
24541,odyssey,18,33,οὐδοῦ ἔπι ξεστοῦ πανθυμαδόν ὀκριόωντο,DSSDDA,0.21084825171429117
24542,odyssey,18,34,τοῖϊν δέ ξυνέηχ ἱερόν μένος Ἀντινόοιο,SDDDDA,0.07650331985703802
24543,odyssey,18,35,ἡδύ δ ἄρ ἐκγελάσας μετεφώνει μνηστήρεσσιν,DDDSSA,0.41382126608666703
24544,odyssey,18,36,ὦ φίλοι οὐ μέν πώ τι πάρος τοιοῦτον ἐτύχθη,DSDSDA,0.2695313884880973
24545,odyssey,18,37,οἵην τερπωλήν θεός ἤγαγεν ἐς τόδε δῶμα,SSDDDA,0.09461936611440586
24546,odyssey,18,38,ὁ ξεῖνός τε καί Ἶρος ἐρίζετον ἀλλήλοιϊν,SDDDSA,0.18185990408121022
24547,odyssey,18,39,χερσί μαχέσσασθαι ἀλλά ξυνελάσσομεν ὦκα,DSSDDA,0.06995802174934392
24548,odyssey,18,40,ὥς ἔφαθ οἱ δ ἄρα πάντες ἀνήϊξαν γελόωντες,DDDSDA,4.689196022620429
24549,odyssey,18,41,ἀμφί δ ἄρα πτωχούς κακοείμονας ἠγερέθοντο,DSDDDA,1.007834589780634
24550,odyssey,18,42,τοῖσιν δ Ἀντίνοος μετέφη Εὐπείθεος υἱός,SDDSDA,1.1217116990923246
24551,odyssey,18,43,κέκλυτέ μευ μνηστῆρες ἀγήνορες ὄφρα τι εἴπω,DSDDDA,0.5169104106124747
24552,odyssey,18,44,γαστέρες αἵδ αἰγῶν κέατ ἐν πυρί τάς ἐπί δόρπῳ,DSDDDA,0.10442434032302109
24553,odyssey,18,45,κατθέμεθα κνίσης τε καί αἵματος ἐμπλήσαντες,DSDDSA,0.7188380620018576
24554,odyssey,18,46,ὁππότερος δέ κε νικήσῃ κρείσσων τε γένηται,DDSSDA,0.3125994593970996
24555,odyssey,18,47,τάων ἥν κ ἐθέλῃσιν ἀναστάς αὐτός ἑλέσθω,SDDSDA,0.21464741826533543
24556,odyssey,18,48,αἰεί αὖθ ἡμῖν μεταδαίσεται οὐδέ τιν ἄλλον,SSDDDA,0.08899479350982176
24557,odyssey,18,49,πτωχόν ἔσω μίσγεσθαι ἐάσομεν αἰτήσοντα,DSDDSA,0.2289839377396255
24558,odyssey,18,50,ὥς ἔφατ Ἀντίνοος τοῖσιν δ ἐπιήνδανε μῦθος,DDSDDA,1.8363191232015224
24559,odyssey,18,51,τοῖς δέ δολοφρονέων μετέφη πολύμητις Ὀδυσσεύς,DDDDDA,0.49642538244017015
24560,odyssey,18,52,ὦ φίλοι οὔ πως ἔστι νεωτέρῳ ἀνδρί μάχεσθαι,DSDDDA,0.32274107496297333
24561,odyssey,18,53,ἄνδρα γέροντα δύῃ ἀρημένον ἀλλά με γαστήρ,DDSDDA,0.20071551681850158
24562,odyssey,18,54,ὀτρύνει κακοεργός ἵνα πληγῇσι δαμείω,SDDSDA,0.23672561615932408
24563,odyssey,18,55,ἀλλ ἄγε νῦν μοι πάντες ὀμόσσατε καρτερόν ὅρκον,DSDDDA,0.8100858687926702
24564,odyssey,18,56,μή τις ἐπ Ἴρῳ ἦρα φέρων ἐμέ χειρί βαρείῃ,DSDDDA,0.057592129831284554
24565,odyssey,18,57,πλήξῃ ἀτασθάλλων τούτῳ δέ με ἶφι δαμάσσῃ,DSSDDA,0.1620293207040411
24566,odyssey,18,58,ὥς ἔφαθ οἱ δ ἄρα πάντες ἀπώμνυον ὡς ἐκέλευεν,DDDDDA,2.315273724371888
24567,odyssey,18,59,αὐτάρ ἐπεί ῥ ὄμοσάν τε τελεύτησάν τε τόν ὅρκον,DDDSDA,0.3735107021398905
24568,odyssey,18,60,τοῖς δ αὖτις μετέειφ ἱερή ἴς Τηλεμάχοιο,SDDSDA,1.2040064535078265
24569,odyssey,18,61,ξεῖν εἴ σ ὀτρύνει κραδίη καί θυμός ἀγήνωρ,SSDSDA,0.17926336230037643
24570,odyssey,18,62,τοῦτον ἀλέξασθαι τῶν δ ἄλλων μή τιν Ἀχαιῶν,DSSSDA,0.07802340216674339
24571,odyssey,18,63,δείδιθ ἐπεί πλεόνεσσι μαχήσεται ὅς κέ σε θείνῃ,DDDDDA,0.07533325085923627
24572,odyssey,18,64,ξεινοδόκος μέν ἐγών ἐπί δ αἰνεῖτον βασιλῆες,DDDSDA,0.12509623684271773
24573,odyssey,18,65,Ἀντίνοός τε καί Εὐρύμαχος πεπνυμένω ἄμφω,DDDSDA,0.3876252704306434
24574,odyssey,18,66,ὥς ἔφαθ οἱ δ ἄρα πάντες ἐπῄνεον αὐτάρ Ὀδυσσεύς,DDDDDA,3.369957070620996
24575,odyssey,18,67,ζώσατο μέν ῥάκεσιν περί μήδεα φαῖνε δέ μηρούς,DDDDDA,0.022189767275119603
24576,odyssey,18,68,καλούς τε μεγάλους τε φάνεν δέ οἱ εὐρέες ὦμοι,SDDDDA,0.05801587859800987
24577,odyssey,18,69,στήθεά τε στιβαροί τε βραχίονες αὐτάρ Ἀθήνη,DDDDDA,0.028384860161992077
24578,odyssey,18,70,ἄγχι παρισταμένη μέλε ἤλδανε ποιμένι λαῶν,DDDDDA,1.5833809551863065
24579,odyssey,18,71,μνηστῆρες δ ἄρα πάντες ὑπερφιάλως ἀγάσαντο,SDDDDA,1.4583840748102581
24580,odyssey,18,72,ὧδε δέ τις εἴπεσκεν ἰδών ἐς πλησίον ἄλλον,DSDSDA,1.4885070210405666
24581,odyssey,18,73,ἦ τάχα Ἶρος Ἄϊρος ἐπίσπαστον κακόν ἕξει,DDDSDA,0.14730325457607865
24582,odyssey,18,74,οἵην ἐκ ῥακέων ὁ γέρων ἐπιγουνίδα φαίνει,SDDDDA,0.14544929953932642
24583,odyssey,18,75,ὥς ἄρ ἔφαν Ἴρῳ δέ κακῶς ὠρίνετο θυμός,DSDSDA,0.13198964123083654
24584,odyssey,18,76,ἀλλά καί ὥς δρηστῆρες ἄγον ζώσαντες ἀνάγκῃ,DSDSDA,0.1300534562155052
24585,odyssey,18,77,δειδιότα σάρκες δέ περιτρομέοντο μέλεσσιν,DSDDDA,0.09449657048009841
24586,odyssey,18,78,Ἀντίνοος δ ἐνένιπεν ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν,DDDDDA,2.1524155470187334
24587,odyssey,18,79,νῦν μέν μήτ εἴης βουγάϊε μήτε γένοιο,SSSDDA,0.15488995295206967
24588,odyssey,18,80,εἰ δή τοῦτόν γε τρομέεις καί δείδιας αἰνῶς,SSDSDA,0.061700659905967944
24589,odyssey,18,81,ἄνδρα γέροντα δύῃ ἀρημένον ἥ μιν ἱκάνει,DDSDDA,0.18426417986255042
24590,odyssey,18,82,ἀλλ ἔκ τοι ἐρέω τό δέ καί τετελεσμένον ἔσται,SDDDDA,0.8675735814997574
24591,odyssey,18,83,αἴ κέν σ οὗτος νικήσῃ κρείσσων τε γένηται,SSSSDA,0.285678911605474
24592,odyssey,18,84,πέμψω σ ἤπειρόνδε βαλών ἐν νηί μελαίνῃ,SSDSDA,0.10131009697048943
24593,odyssey,18,85,εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων,DDDSDA,0.5828969530329772
24594,odyssey,18,86,ὅς κ ἀπό ῥῖνα τάμῃσι καί οὔατα νηλέϊ χαλκῷ,DDDDDA,0.23009025986950052
24595,odyssey,18,87,μήδεά τ ἐξερύσας δώῃ κυσίν ὠμά δάσασθαι,DDSDDA,0.27536520006568405
24596,odyssey,18,88,ὥς φάτο τῷ δ ἔτι μᾶλλον ὑπό τρόμος ἔλλαβε γυῖα,DDDDDA,0.9967714642943182
24597,odyssey,18,89,ἐς μέσσον δ ἄναγον τώ δ ἄμφω χεῖρας ἀνέσχον,SDSSDA,0.14310107056321433
24598,odyssey,18,90,δή τότε μερμήριξε πολύτλας δῖος Ὀδυσσεύς,DSDSDA,1.864480315078104
24599,odyssey,18,91,ἤ ἐλάσει ὥς μιν ψυχή λίποι αὖθι πεσόντα,DSSDDA,0.0402167325638341
24600,odyssey,18,92,ἦέ μιν ἦκ ἐλάσειε τανύσσειέν τ ἐπί γαίῃ,DDDSDA,0.16544490319929422
24601,odyssey,18,93,ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι,DDDDDA,4.020723509925961
24602,odyssey,18,94,ἦκ ἐλάσαι ἵνα μή μιν ἐπιφρασσαίατ Ἀχαιοί,DDDSDA,0.19087266055136562
24603,odyssey,18,95,δή τότ ἀνασχομένω ὁ μέν ἤλασε δεξιόν ὦμον,DDDDDA,0.19872652993927625
24604,odyssey,18,96,Ἶρος ὁ δ αὐχέν ἔλασσεν ὑπ οὔατος ὀστέα δ εἴσω,DDDDDA,0.08318564675620085
24605,odyssey,18,97,ἔθλασεν αὐτίκα δ ἦλθε κατά στόμα φοίνιον αἷμα,DDDDDA,0.131767087461209
24606,odyssey,18,98,κάδ δ ἔπεσ ἐν κονίῃσι μακών σύν δ ἤλασ ὀδόντας,DDDSDA,0.2900818567448806
24607,odyssey,18,99,λακτίζων ποσί γαῖαν ἀτάρ μνηστῆρες ἀγαυοί,SDDSDA,0.06958957355110017
24608,odyssey,18,100,χεῖρας ἀνασχόμενοι γέλῳ ἔκθανον αὐτάρ Ὀδυσσεύς,DDDDDA,0.28762099807067004
24609,odyssey,18,101,ἕλκε διέκ προθύροιο λαβών ποδός ὄφρ ἵκετ αὐλήν,DDDDDA,0.14642491154185677
