,set_size,lines,times_repeated,text,book,line
2124,6,αὐτίκ ἔπειθ ὑπό ποσσίν ἐδήσατο καλά πέδιλα/ἀμβρόσια χρύσεια τά μιν φέρον ἠμέν ἐφ ὑγρήν/ἠδ ἐπ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο/εἵλετο δέ ῥάβδον τῇ τ ἀνδρῶν ὄμματα θέλγει/ὧν ἐθέλει τούς δ αὖτε καί ὑπνώοντας ἐγείρει/τήν μετά χερσίν ἔχων πέτετο κρατύς ἀργεϊφόντης,2,odyssey,5,44
2125,6,χέρνιβα δ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα/καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας,2,odyssey,1,136
2126,6,χέρνιβα δ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα/καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας,2,odyssey,4,52
2127,6,καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας/παντοίων παρά δέ σφι τίθει χρύσεια κύπελλα,2,odyssey,1,137
2128,6,καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας/παντοίων παρά δέ σφι τίθει χρύσεια κύπελλα,2,odyssey,4,53
2129,6,πᾶσι μάλιστα δ ἐμοί τοῦ γάρ κράτος ἔστ ἐνί οἴκῳ/ἡ μέν θαμβήσασα πάλιν οἶκόνδε βεβήκει/παιδός γάρ μῦθον πεπνυμένον ἔνθετο θυμῷ/ἐς δ ὑπερῷ ἀναβᾶσα σύν ἀμφιπόλοισι γυναιξί/κλαῖεν ἔπειτ Ὀδυσῆα φίλον πόσιν ὄφρα οἱ ὕπνον/ἡδύν ἐπί βλεφάροισι βάλε γλαυκῶπις Ἀθήνη,2,odyssey,1,359
2130,6,πᾶσι μάλιστα δ ἐμοί τοῦ γάρ κράτος ἔστ ἐνί οἴκῳ/ἡ μέν θαμβήσασα πάλιν οἶκόνδε βεβήκει/παιδός γάρ μῦθον πεπνυμένον ἔνθετο θυμῷ/ἐς δ ὑπερῷ ἀναβᾶσα σύν ἀμφιπόλοισι γυναιξί/κλαῖεν ἔπειτ Ὀδυσῆα φίλον πόσιν ὄφρα οἱ ὕπνον/ἡδύν ἐπί βλεφάροισι βάλε γλαυκῶπις Ἀθήνη,2,odyssey,21,353
2131,6,μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο,2,odyssey,2,100
2132,6,μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο,2,odyssey,24,135
2133,6,μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς,2,odyssey,2,101
2134,6,μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς,2,odyssey,24,136
2135,6,αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς/ἀλλ ὅτε τέτρατον ἦλθεν ἔτος καί ἐπήλυθον ὧραι,2,odyssey,2,102
2136,6,αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς/ἀλλ ὅτε τέτρατον ἦλθεν ἔτος καί ἐπήλυθον ὧραι,2,odyssey,24,137
2137,6,μηδέ τί μ αἰδόμενος μειλίσσεο μηδ ἐλεαίρων/ἀλλ εὖ μοι κατάλεξον ὅπως ἤντησας ὀπωπῆς/λίσσομαι εἴ ποτέ τοί τι πατήρ ἐμός ἐσθλός Ὀδυσσεύς/ἤ ἔπος ἠέ τι ἔργον ὑποστάς ἐξετέλεσσε/δήμῳ ἔνι Τρώων ὅθι πάσχετε πήματ Ἀχαιοί/τῶν νῦν μοι μνῆσαι καί μοι νημερτές ἐνίσπες,2,odyssey,3,96
2138,6,μηδέ τί μ αἰδόμενος μειλίσσεο μηδ ἐλεαίρων/ἀλλ εὖ μοι κατάλεξον ὅπως ἤντησας ὀπωπῆς/λίσσομαι εἴ ποτέ τοί τι πατήρ ἐμός ἐσθλός Ὀδυσσεύς/ἤ ἔπος ἠέ τι ἔργον ὑποστάς ἐξετέλεσσε/δήμῳ ἔνι Τρώων ὅθι πάσχετε πήματ Ἀχαιοί/τῶν νῦν μοι μνῆσαι καί μοι νημερτές ἐνίσπες,2,odyssey,4,326
2139,6,οἱ δέ πανημέριοι σεῖον ζυγόν ἀμφίς ἔχοντες/δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,2,odyssey,3,486
2140,6,οἱ δέ πανημέριοι σεῖον ζυγόν ἀμφίς ἔχοντες/δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς,2,odyssey,15,184
2141,6,δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον,2,odyssey,3,487
2142,6,δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον,2,odyssey,15,185
2143,6,ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον/ἐκ δ ἔλασαν προθύροιο καί αἰθούσης ἐριδούπου,2,odyssey,3,488
2144,6,ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον/ἐκ δ ἔλασαν προθύροιο καί αἰθούσης ἐριδούπου,2,odyssey,15,186
2145,6,ὤ πόποι ἦ μάλα δή κρατερόφρονος ἀνδρός ἐν εὐνῇ/ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν,2,odyssey,4,333
2146,6,ὤ πόποι ἦ μάλα δή κρατερόφρονος ἀνδρός ἐν εὐνῇ/ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν,2,odyssey,17,124
2147,6,ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν,2,odyssey,4,334
2148,6,ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν,2,odyssey,17,125
2149,6,ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει,2,odyssey,4,335
2150,6,ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει,2,odyssey,17,126
2151,6,νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει/αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,2,odyssey,4,336
2152,6,νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει/αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,2,odyssey,17,127
2153,6,ἐξ ἔριδος Φιλομηλεΐδῃ ἐπάλαισεν ἀναστάς/κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω,2,odyssey,4,343
2154,6,ἐξ ἔριδος Φιλομηλεΐδῃ ἐπάλαισεν ἀναστάς/κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω,2,odyssey,17,134
2155,6,κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής,2,odyssey,4,344
2156,6,κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής,2,odyssey,17,135
2157,6,τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής/τῶν οὐδέν τοι ἐγώ κρύψω ἔπος οὐδ ἐπικεύσω,2,odyssey,4,345
2158,6,τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής/τῶν οὐδέν τοι ἐγώ κρύψω ἔπος οὐδ ἐπικεύσω,2,odyssey,17,136
2159,6,στῆσα δ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας/ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς,2,odyssey,14,258
2160,6,στῆσα δ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας/ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς,2,odyssey,17,427
2161,6,ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα,2,odyssey,14,259
2162,6,ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα,2,odyssey,17,428
2163,6,αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή,2,odyssey,14,260
2164,6,αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή,2,odyssey,17,429
2165,6,ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν,2,odyssey,14,261
2166,6,ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν,2,odyssey,17,430
2167,6,οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων,2,odyssey,14,262
2168,6,οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων,2,odyssey,17,431
2169,6,αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων/χαλκοῦ τε στεροπῆς ἐν δέ Ζεύς τερπικέραυνος,2,odyssey,14,263
2170,6,αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων/χαλκοῦ τε στεροπῆς ἐν δέ Ζεύς τερπικέραυνος,2,odyssey,17,432
2171,6,πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων/χαλκοῦ τε στεροπῆς ἐν δέ Ζεύς τερπικέραυνος/φύζαν ἐμοῖς ἑτάροισι κακήν βάλεν οὐδέ τις ἔτλη,2,odyssey,14,264
2172,6,πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα/αὐτούς τ ἔκτεινον τάχα δ ἐς πόλιν ἵκετ ἀϋτή/οἱ δέ βοῆς ἀΐοντες ἅμ ἠοῖ φαινομένηφιν/ἦλθον πλῆτο δέ πᾶν πεδίον πεζῶν τε καί ἵππων/χαλκοῦ τε στεροπῆς ἐν δέ Ζεύς τερπικέραυνος/φύζαν ἐμοῖς ἑτάροισι κακήν βάλεν οὐδέ τις ἔτλη,2,odyssey,17,433
2173,7,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,23
2174,7,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,60
2175,7,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,24
2176,7,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,61
